Starting Experiment with Threshold 0.001
Optimisation 1
Stopping on first fine-grained match below threshold
Filename, Fine-grained tries, Measure, Buffer size (bytes), Heap size (bytes), time taken (ms)
0000000601,1,0.0,481,348426,4
0000000602,1,0.0,334,348429,4
0000000603,1,0.25,4,348429,3
0000000604,1,0.0,1388,1045780,14
0000000605,1,0.0,627,1045589,13
0000000606,1,0.0,9,1045590,7
0000000607,1,0.0,531,1045870,11
0000000608,1,0.0,80,1045742,13
0000000609,1,0.0016240357287860333,4926,1045771,75
0000000610,1,0.012448132780082987,482,1045777,12
0000000611,1,0.0,336,1045796,11
0000000612,1,0.5,4,1045796,3
0000000613,1,0.0020652371985664824,16463,1045804,980
0000000614,1,0.0,1,348487,2
0000000615,1,0.375,16,348487,2
0000000616,1,0.0021868545741708175,16462,1045794,983
0000000617,1,0.0011043622308117063,9055,1045793,313
0000000618,1,0.0018242626938279112,16445,1045778,989
0000000619,1,0.0010869565217391304,9200,1045770,283
0000000620,1,7.064641469445425E-4,2831,1045779,52
0000000621,1,0.0,218,664164,3
0000000622,1,0.0,1,664164,2
0000000623,1,0.0,16,664164,3
0000000624,1,0.0,752,664174,5
0000000625,1,0.0018864958339883666,6361,1045797,112
0000000626,1,0.009174311926605505,218,1045796,11
0000000627,1,0.0,1,1045796,2
0000000628,1,0.0,16,1045796,11
0000000629,1,0.002760143527463428,7246,1045777,155
0000000630,1,0.002553191489361702,16450,1045780,942
0000000631,1,0.0024320544780203077,16447,1045790,934
0000000632,1,8.775778850372971E-4,9116,1045780,382
0000000633,1,8.849557522123894E-4,2260,1045775,19
0000000634,1,0.0012160272390101538,16447,1045794,907
0000000635,1,0.002674772036474164,16450,1045797,1050
0000000636,1,0.001337629962911169,16447,1045795,968
0000000637,1,0.0026754225951599172,16446,1045794,998
0000000638,1,0.0026754225951599172,16446,1045794,1002
0000000639,1,0.002188449848024316,16450,1045791,964
0000000640,1,0.002674934646483069,16449,1045790,996
0000000641,1,0.0021867217396586286,16463,1045804,958
0000000642,1,0.002553501945525292,16448,1045788,991
0000000643,1,0.002552105487026797,16457,1045797,949
0000000644,1,6.786562606040041E-4,2947,1045790,86
0000000645,1,0.0027999269584271713,16429,1045756,963
0000000646,1,0.00225571618989029,9753,1045763,408
0000000647,1,0.0,488,1045715,4
0000000648,1,0.0012055455093429777,1659,1045765,12
0000000649,1,0.0,508,1045767,6
0000000650,1,6.397952655150352E-4,3126,1045773,31
0000000651,1,0.002553346708006566,16449,1045794,1054
0000000652,1,0.0020659901561645502,16457,1045801,957
0000000653,1,0.002673959282892738,16455,1045799,1007
0000000654,1,0.00145985401459854,16440,1045784,955
0000000655,1,0.0018248175182481751,16440,1045784,995
0000000656,1,0.0018247065263670094,16441,1045785,962
0000000657,1,0.0025548999330859542,16439,1045783,1009
0000000658,1,0.0012158054711246201,16450,1045794,950
0000000659,1,0.0020677491941859757,16443,1045787,981
0000000660,1,0.001945643582416246,16447,1045791,994
0000000661,1,0.0021940928270042194,11850,1045801,554
0000000662,1,0.004099843241287833,8293,1045799,218
0000000663,1,0.0,776,1045794,7
0000000664,1,0.0021877848678213308,16455,1045761,1017
0000000665,1,0.001944934054579712,16453,1045758,960
0000000666,1,0.0026760734703807324,16442,1045820,1098
0000000667,1,0.0023129831395702722,16429,1045736,973
0000000668,1,0.0026723352566049197,16465,1045772,994
0000000669,1,0.0018242626938279112,16445,1045752,952
0000000670,1,0.0021892483580637314,16444,1045752,991
0000000671,1,0.0018241517694272164,16446,1045753,1001
0000000672,1,0.0015805471124620061,16450,1045757,955
0000000673,1,0.0026327336551118913,15953,1045765,902
0000000674,1,0.0017029558447877388,16442,1045738,1020
0000000675,1,0.0031403604587657017,14648,1045766,831
0000000676,1,5.274261603375527E-4,3792,1045774,44
0000000677,1,6.167129201356768E-4,3243,1045767,36
0000000678,1,6.90846286701209E-4,2895,1045770,29
0000000679,1,0.0,524,1045783,5
0000000680,1,0.0013373047231171357,16451,1045807,1042
0000000681,1,0.002308346494958085,16462,1045818,958
0000000682,1,0.0017027487229384578,16444,1045800,988
0000000683,1,7.390983000739098E-4,5412,1045813,82
0000000684,1,0.0015104599350502228,13241,1045782,623
0000000685,1,5.190760446405398E-4,3853,1045789,103
0000000686,1,0.0020666180403598345,16452,1045793,979
0000000687,1,0.002797543027428085,16443,1045784,992
0000000688,1,0.0018240408585152308,16447,1045790,959
0000000689,1,0.0014596764383894903,16442,1045785,1009
0000000690,1,0.001579874825302303,16457,1045800,952
0000000691,1,0.00243116756822464,16453,1045796,988
0000000692,1,0.0026742843250471037,16453,1045796,955
0000000693,1,0.0017040959162558577,16431,1045774,1004
0000000694,1,0.001704199634814364,16430,1045773,1009
0000000695,1,0.0025524156791248863,16455,1045798,964
0000000696,1,0.0014490420222186442,12422,1045781,619
0000000697,1,0.0026760734703807324,16442,1045772,1022
0000000698,1,0.0017011969135427426,16459,1045790,966
0000000699,1,0.0025527259466358717,16453,1045784,955
0000000700,1,0.0026767246623676847,16438,1045769,988
0000000701,1,0.0018247065263670094,16441,1045773,1001
0000000702,1,0.0019451705063521973,16451,1045782,963
0000000703,1,0.0026750972762645915,16448,1045779,1028
0000000704,1,0.0015803549720398735,16452,1045783,965
0000000705,1,0.0015788195287830945,16468,1045799,995
0000000706,1,0.002553036289587259,16451,1045782,1083
0000000707,1,0.0020672463063172615,16447,1045778,1025
0000000708,1,0.0,540,1045780,7
0000000709,1,7.952286282306163E-4,2515,1045786,24
0000000710,1,0.0,204,1045786,9
0000000711,1,0.0026772132643748097,16435,1045765,1012
0000000712,1,0.0010948905109489052,16440,1045772,957
0000000713,1,0.0,1091,1045774,10
0000000714,1,0.0018233756761684798,16453,1045785,992
0000000715,1,0.0024317587695300625,16449,1045784,954
0000000716,1,0.0012839325018341892,10904,1045779,478
0000000717,1,0.0023117167538630004,16438,1045768,1063
0000000718,1,0.0013371421625235518,16453,1045783,932
0000000719,1,6.41025641025641E-4,3120,1045778,88
0000000720,1,0.003757191499354233,8517,1045772,253
0000000721,1,0.0010944245151091384,16447,1045776,916
0000000722,1,0.002066492432990944,16453,1045782,994
0000000723,1,0.0026759107218877333,16443,1045772,945
0000000724,1,0.002187386073641998,16458,1045787,989
0000000725,1,0.002311857394901746,16437,1045766,998
0000000726,1,0.001946235251185987,16442,1045771,952
0000000727,1,0.002674446875759786,16452,1045781,999
0000000728,1,0.0019455252918287938,16448,1045777,960
0000000729,1,0.001823819077147547,16449,1045778,1003
0000000730,1,0.0014665982254161473,13637,1045773,688
0000000731,1,8.624407072013799E-4,4638,1045781,65
0000000732,1,5.094243504839531E-4,3926,1045774,98
0000000733,1,0.0024322023592362883,16446,1045769,975
0000000734,1,0.002676561834661476,16439,1045762,996
0000000735,1,0.001579778830963665,16458,1045781,958
0000000736,1,0.0021895146575842354,16442,1045765,1006
0000000737,1,0.0021891152325934937,16445,1045768,952
0000000738,1,0.0019459985405010946,16444,1045767,984
0000000739,1,0.002674772036474164,16450,1045773,1014
0000000740,1,0.0015819896562214786,16435,1045758,972
0000000741,1,0.0020850980647683587,15347,1045764,851
0000000742,1,5.747126436781609E-4,3480,1045779,41
0000000743,1,0.0,567,1045779,9
0000000744,1,6.731740154830024E-4,2971,1045583,35
0000000745,1,0.02666666666666667,75,1045788,13
0000000746,1,0.0,531,1045960,11
0000000747,1,0.0,628,1045607,9
0000000748,1,0.0,9,1045607,9
0000000749,1,0.0,551,1045607,9
0000000750,1,0.3333333333333333,9,1045607,2
0000000751,1,0.0,140,1045748,12
0000000752,1,0.2222222222222222,9,1045749,10
0000000753,1,0.15384615384615385,13,1045732,12
0000000754,1,0.0,167,1045732,12
