Starting Experiment with Threshold 0.001
Optimisation 1
Stopping on first fine-grained match below threshold
Filename, Fine-grained tries, Coarse-grained Measure, comparisons#, Buffer size (bytes), Heap size (bytes), time taken (ms)
0000000507,0,0.0,602558,9,733708,7
0000000508,0,9.725261366399222E-4,602541,16452,733708,8
0000000509,0,0.0,8197,1,733708,1
0000000510,0,0.0,544835,9,799374,8
0000000511,0,7.839038411288215E-4,602543,7654,799377,8
0000000512,0,0.0,49141,20,106564,1
0000000513,0,0.0,304073,15,931097,4
0000000514,0,0.0,108629,9,931098,3
0000000515,0,0.0,49196,188,208994,1
0000000516,0,0.0,13,1,208992,1
0000000517,0,0.0,49201,16,208992,1
0000000518,0,0.0,49201,15,208992,2
0000000519,0,0.0,8802,9,208992,1
0000000520,0,0.0,49147,43,106564,1
0000000521,0,0.0,304574,13,378313,4
0000000522,0,0.0,602552,187,803339,7
0000000523,0,0.0,582358,421,1045550,7
0000000524,0,0.0,582404,239,1045596,8
0000000525,0,0.0,602556,9,803339,8
0000000526,0,9.719944110321366E-4,602543,16461,803345,8
0000000527,0,0.0,2,1,803345,2
0000000528,0,0.0,602556,9,803345,7
0000000529,0,6.927606511950121E-4,602547,5774,803327,8
0000000530,0,0.0,304574,872,378311,4
0000000531,0,0.0,602549,139,803326,8
0000000532,0,0.0,49147,43,106568,2
0000000533,0,0.0,140250,9,803326,3
0000000534,0,9.730584443228121E-4,602525,16443,803320,8
0000000535,0,0.0,2,1,803320,1
0000000536,0,0.0,140250,9,803320,3
0000000537,0,9.727035078120251E-4,602529,16449,803325,8
0000000538,0,0.0,2,1,803333,1
0000000539,0,0.0,602555,9,803332,7
0000000540,0,9.76383718801489E-4,602535,16387,803312,8
0000000541,0,0.0,582355,124,1045549,7
0000000542,0,0.0,131399,251,209227,2
0000000543,0,0.0,131399,251,209227,2
0000000544,0,0.0,131399,48,209225,3
0000000545,0,9.657170449058426E-4,500034,2071,864767,7
0000000546,0,0.0,500035,20,864768,8
0000000547,0,7.312614259597807E-4,500032,2735,864768,7
0000000548,0,0.0,500033,1243,864766,8
0000000549,0,9.715812484819043E-4,500031,4117,864776,8
0000000550,0,0.0,500033,486,864775,7
0000000551,0,9.722897423432182E-4,500029,4114,864773,7
0000000552,0,0.0,500035,858,864775,7
0000000553,0,0.0,10205,9,864775,2
0000000554,0,0.0,602552,184,803317,7
0000000555,0,0.0,529764,9,803317,7
0000000556,0,0.0,602552,500,803316,8
0000000557,0,0.0,40985,186,204922,1
0000000558,0,0.0,372,1,204922,1
0000000559,0,0.0,40985,16,204922,2
0000000560,0,0.0,40983,15,204922,1
0000000561,0,0.0,40981,9,204922,2
0000000562,0,0.0,582367,45,1045564,7
0000000563,0,0.0,49141,20,122960,2
0000000564,0,0.0,582373,203,1045570,8
0000000565,0,0.0,582348,56,1045546,7
0000000566,0,0.0,356577,122,803313,7
0000000567,0,7.23589001447178E-4,356577,2764,803340,5
0000000568,0,0.0,77877,123,524585,3
0000000569,0,7.238508867173362E-4,77874,2763,524609,3
0000000570,0,0.0,602556,242,803325,8
0000000571,0,0.0,602558,9,803325,7
0000000572,0,6.927606511950121E-4,602512,5774,803281,8
0000000573,0,0.0,602512,139,803281,7
0000000574,0,0.0,602558,9,803326,8
0000000575,0,8.848998166993237E-4,602548,15821,803329,8
0000000576,0,0.0,602568,623,803335,8
0000000577,0,0.0,602571,9,803338,7
0000000578,0,8.843967150979153E-4,602555,15830,803347,8
0000000579,0,0.0,602582,625,803359,7
0000000580,0,0.0,602583,9,803360,9
0000000581,0,9.722897423432182E-4,602562,16456,803363,8
0000000582,0,0.0,2,1,803365,2
0000000583,0,0.0,602579,9,803359,9
0000000584,0,8.645283997579321E-4,602570,11567,803350,8
0000000585,0,0.0,582322,88,1045521,8
0000000586,0,0.0,582325,73,1045522,8
0000000587,0,0.0,602505,138,803276,8
0000000588,0,0.0,602506,9,803276,8
0000000589,0,9.686793671294801E-4,602503,6194,803261,8
0000000590,0,0.0,8192,40,102444,2
0000000591,0,0.0,356571,40,803254,5
0000000592,0,0.0,112514,9,803254,3
