Starting Experiment with Threshold 0.001
Stopping till first time coarse-grained measure falls below threshold
Note also recording number of comparisons (ie offset where match is found)
Filename, Fine-grained tries, Coarse-grained Measure, comparisons#, Buffer size (bytes), Heap size (bytes), time taken (ms)
0000000264,0,0.0,24578,1503,53263,1
0000000265,0,6.295247088448222E-4,24576,3177,53262,1
0000000266,0,0.0,24579,1508,53268,1
0000000267,0,0.0,24579,569,53265,1
0000000268,0,0.0,24579,1503,53263,2
0000000269,0,7.648183556405354E-4,24578,2615,53268,1
0000000270,0,0.0,24579,1506,53269,1
0000000271,0,0.0,24578,570,53269,1
0000000272,0,0.0,24576,1501,53264,1
0000000273,0,7.633587786259542E-4,24577,2620,53273,1
0000000274,0,0.0,24579,1506,53270,2
0000000275,0,0.0,24578,570,53270,1
0000000276,0,0.0,24579,1504,53268,1
0000000277,0,7.633587786259542E-4,24576,2620,53273,1
0000000278,0,0.0,24577,1508,53274,1
0000000279,0,0.0,24579,570,53272,2
0000000280,0,0.0,24579,1505,53271,1
0000000281,0,7.656967840735069E-4,24572,2612,53265,1
0000000282,0,0.0,24579,1507,53264,1
0000000283,0,0.0,24577,568,53261,1
0000000284,0,0.0,24579,1503,53260,1
0000000285,0,7.648183556405354E-4,24575,2615,53268,1
0000000286,0,0.0,24578,1509,53272,1
0000000287,0,0.0,24577,570,53272,2
0000000288,0,0.0,24578,1506,53269,1
0000000289,0,7.662835249042146E-4,24577,2610,53263,1
0000000290,0,0.0,24578,1505,53266,2
0000000291,0,0.0,24578,570,53266,1
0000000292,0,0.0,24578,1506,53267,1
0000000293,0,7.645259938837921E-4,24578,2616,53269,1
0000000294,0,0.0,24575,1506,53268,1
0000000295,0,0.0,24579,571,53269,1
0000000296,0,0.0,24578,1509,53271,2
0000000297,0,7.656967840735069E-4,24576,2612,53265,1
0000000298,0,0.0,24579,1506,53265,1
0000000299,0,0.0,24578,568,53262,1
0000000300,0,0.0,24578,1509,53268,1
0000000301,0,7.654037504783774E-4,24574,2613,53266,1
0000000302,0,0.0,24577,1504,53264,2
0000000303,0,0.0,24579,571,53266,1
0000000304,0,0.0,24578,1506,53266,1
0000000305,0,7.662835249042146E-4,24577,2610,53263,1
0000000306,0,0.0,24578,1505,53265,1
