Starting Experiment with Threshold 0.001
Optimisation 1
Stopping on first fine-grained match below threshold
Filename, Fine-grained tries, Coarse-grained Measure, comparisons#, Buffer size (bytes), Heap size (bytes), time taken (ms)
0000000227,0,0.0,172081,1029,614619,3
0000000228,0,0.0,172079,1028,614618,3
0000000229,0,0.0,172081,1032,614622,3
0000000230,0,0.0,172081,1027,614617,3
0000000231,0,0.0,172081,1027,614637,5
0000000232,0,0.0,172078,1027,614637,3
0000000233,0,0.0,172081,1031,614641,3
0000000234,0,0.0,172079,1027,614637,3
0000000235,0,0.0,172081,1030,614587,4
0000000236,0,0.0,172080,1026,614583,3
0000000237,0,0.0,172081,1026,614583,3
0000000238,0,0.0,172081,1024,614581,3
0000000239,0,0.0,172081,1029,614586,4
0000000240,0,0.0,172081,1027,614584,3
0000000241,0,0.0,172081,1028,614585,3
0000000242,0,0.0,172081,1027,614584,3
0000000243,0,0.0,172081,1026,614583,4
0000000244,0,0.0,172081,1025,614582,3
0000000245,0,0.0,172079,1028,614585,3
0000000246,0,0.0,172081,1026,614583,3
0000000247,0,0.0,172081,1024,614581,3
0000000248,0,0.0,172080,1027,614584,3
0000000249,0,0.0,172081,1027,614584,3
0000000250,0,0.0,172081,1028,614585,3
0000000251,0,0.0,172080,1030,614587,3
0000000252,0,0.0,172077,1028,614585,3
0000000253,0,0.0,172081,1025,614582,3
0000000254,0,0.0,172076,1025,614582,3
0000000255,0,0.0,172080,1027,614584,4
0000000256,0,0.0,172081,1026,614583,3
0000000257,0,0.0,172080,1026,614583,3
0000000258,0,0.0,172080,1026,614583,3
0000000259,0,0.0,172080,1025,614582,4
0000000260,0,0.0,172078,1029,614586,3
0000000261,0,0.0,172081,1027,614610,3
0000000262,0,0.0,172080,1027,614610,4
0000000263,0,0.0,172081,1034,614617,5
0000000264,0,0.0,172081,1028,614611,3
0000000265,0,0.0,172081,1031,614636,3
0000000266,0,0.0,172081,1030,614635,3
0000000267,0,0.0,172081,1026,614631,4
0000000268,0,0.0,172081,1026,614631,3
0000000269,0,0.0,172081,1032,614589,4
0000000270,0,0.0,172074,1026,614583,3
0000000271,0,0.0,172081,1029,614586,3
0000000272,0,0.0,172080,1030,614587,3
0000000273,0,0.0,172079,1031,614588,4
0000000274,0,0.0,172080,1029,614586,3
0000000275,0,0.0,172080,1029,614586,3
0000000276,0,0.0,172078,1028,614585,2
0000000277,0,0.0,172081,1026,614583,4
0000000278,0,0.0,172081,1028,614585,3
0000000279,0,0.0,172081,1032,614589,3
0000000280,0,0.0,172079,1032,614589,3
0000000281,0,0.0,172079,1026,614583,3
0000000282,0,0.0,172081,1028,614585,4
0000000283,0,0.0,172076,1027,614584,3
0000000284,0,0.0,172081,1029,614586,3
0000000285,0,0.0,172076,1027,614584,4
0000000286,0,0.0,172077,1028,614609,3
0000000287,0,0.0,172079,1029,614610,4
0000000288,0,0.0,172080,1028,614609,4
0000000289,0,0.0,172080,1028,614609,4
0000000290,0,0.0,172080,1025,614606,4
0000000291,0,0.0,172078,1027,614608,4
0000000292,0,0.0,172077,1025,614606,4
0000000293,0,0.0,172081,1028,614609,3
0000000294,0,0.0,172080,1027,614608,4
0000000295,0,0.0,172081,1029,614610,3
0000000296,0,0.0,172080,1028,614609,3
0000000297,0,0.0,172081,1028,614609,3
0000000298,0,0.0,172081,1030,614611,3
0000000299,0,0.0,172078,1030,614611,3
0000000300,0,0.0,172081,1026,614607,2
0000000301,0,0.0,172080,1026,614607,3
0000000302,0,0.0,172073,1025,614606,3
0000000303,0,0.0,172079,1026,614607,3
0000000304,0,0.0,172080,1027,614608,3
0000000305,0,0.0,172081,1026,614607,3
0000000306,0,0.0,172078,1027,614608,3
0000000307,0,0.0,172080,1029,614610,4
0000000308,0,0.0,172080,1030,614611,4
0000000309,0,0.0,172081,1027,614608,3
0000000310,0,0.0,172073,1026,614607,3
0000000311,0,0.0,172081,1027,614608,3
0000000312,0,0.0,172081,1027,614608,2
0000000313,0,0.0,172080,1025,614606,4
0000000314,0,0.0,172081,1027,614608,3
0000000315,0,0.0,172079,1025,614606,3
0000000316,0,0.0,172081,1030,614611,3
0000000317,0,0.0,172078,1027,614608,3
0000000318,0,0.0,172081,1027,614608,4
0000000319,0,0.0,172081,1031,614612,3
0000000320,0,0.0,172078,1029,614610,4
0000000321,0,0.0,172081,1024,614605,3
0000000322,0,0.0,172081,1027,614608,3
0000000323,0,0.0,172081,1026,614607,3
0000000324,0,0.0,172081,1029,614610,4
0000000325,0,0.0,172081,1025,614606,3
0000000326,0,0.0,172081,1029,614610,3
0000000327,0,0.0,172080,1025,614606,3
0000000328,0,0.0,172081,1026,614607,3
0000000329,0,0.0,172081,1027,614608,3
0000000330,0,0.0,172081,1027,614608,3
0000000331,0,0.0,172081,1027,614608,3
0000000332,0,0.0,172078,1029,614610,3
0000000333,0,0.0,172081,1028,614609,3
0000000334,0,0.0,172078,1026,614607,3
0000000335,0,0.0,172081,1029,614610,3
0000000336,0,0.0,172079,1028,614609,3
0000000337,0,0.0,172081,1027,614608,2
0000000338,0,0.0,172081,1026,614607,3
0000000339,0,0.0,172077,1027,614608,3
0000000340,0,0.0,172078,1029,614610,3
0000000341,0,0.0,172081,1028,614609,3
0000000342,0,0.0,172081,1028,614609,4
0000000343,0,0.0,172080,1027,614608,3
0000000344,0,0.0,172080,1029,614610,3
0000000345,0,0.0,172079,1027,614608,5
0000000346,0,0.0,172081,1029,614610,3
0000000347,0,0.0,172080,1028,614609,3
0000000348,0,0.0,172081,1027,614608,3
0000000349,0,0.0,172079,1026,614607,3
0000000350,0,0.0,172080,1030,614611,3
0000000351,0,0.0,172080,1027,614608,3
0000000352,0,0.0,172081,1027,614608,3
0000000353,0,0.0,172081,1027,614608,3
0000000354,0,0.0,172080,1028,614609,3
0000000355,0,0.0,172073,1027,614608,3
0000000356,0,0.0,172080,1028,614609,3
0000000357,0,0.0,172081,1029,614610,3
0000000358,0,0.0,172078,1026,614607,4
0000000359,0,0.0,172081,1029,614610,3
0000000360,0,0.0,172076,1025,614606,3
0000000361,0,0.0,172077,1030,614611,3
0000000362,0,0.0,172079,1027,614606,3
0000000363,0,0.0,172079,1032,614611,3
0000000364,0,0.0,172078,1026,614605,4
0000000365,0,0.0,172079,1027,614606,3
0000000366,0,0.0,172079,1026,614605,3
0000000367,0,0.0,172079,1027,614606,3
0000000368,0,0.0,172078,1029,614608,3
0000000369,0,0.0,172079,1029,614608,2
0000000370,0,0.0,172078,1026,614605,3
0000000371,0,0.0,172079,1027,614606,3
0000000372,0,0.0,172079,1037,614616,3
0000000373,0,0.0,172079,1032,614611,3
0000000374,0,0.0,172078,1028,614607,3
0000000375,0,0.0,172079,1024,614603,3
0000000376,0,0.0,172079,1033,614612,3
0000000377,0,0.0,172079,1026,614605,2
0000000378,0,0.0,172079,1026,614605,3
0000000379,0,0.0,172079,1027,614606,4
0000000380,0,0.0,172079,1028,614607,3
0000000381,0,0.0,172079,1026,614605,3
0000000382,0,0.0,172079,1027,614607,3
0000000383,0,0.0,172079,1030,614609,4
0000000384,0,0.0,172079,1028,614607,3
0000000385,0,0.0,172077,1029,614608,4
0000000386,0,0.0,172078,1027,614606,3
0000000387,0,0.0,172078,1027,614606,3
0000000388,0,0.0,172071,1026,614605,3
0000000389,0,0.0,172079,1027,614606,3
0000000390,0,0.0,172079,1028,614607,3
0000000391,0,0.0,172078,1027,614606,6
0000000392,0,0.0,172078,1027,614606,3
0000000393,0,0.0,172079,1030,614609,3
0000000394,0,0.0,172079,1030,614609,3
0000000395,0,0.0,172076,1030,614609,3
